"","Protein","Label","log2FC","SE","Tvalue","DF","pvalue","adj.pvalue","issue","MissingPercentage","ImputationPercentage"
"1575","Q07157","15cm vs 50cm",-0.773551340159688,0.13792218351387,-5.60860711780927,2,0.0303501472055729,0.192527147774015,NA,0.236363636363636,0.236363636363636
"1576","Q07666","15cm vs 50cm",-0.367203077894435,0.396735217660258,-0.925562091664088,2,0.45238430365364,0.585121355293216,NA,0.2,0.2
"1577","Q07812","15cm vs 50cm",-1.35451841915305,0.186138332432365,-7.27694506259332,1,0.0869399436141582,0.251057894442779,NA,0.2,0
"1578","Q07866","15cm vs 50cm",-0.827883713158791,0.214084460334307,-3.86708924069499,2,0.0608320827767403,0.229910972882573,NA,0.333333333333333,0.333333333333333
"1579","Q07866; Q9H0B6","15cm vs 50cm",-0.158676640510963,0.143313076256002,-1.10720280839912,2,0.383544319171477,0.526247744365922,NA,0.4,0.4
"1580","Q07955","15cm vs 50cm",-0.685118408278791,0.192372107398194,-3.56142279431733,2,0.0705943579399189,0.237541090000733,NA,0.266666666666667,0.266666666666667
"1581","Q07960","15cm vs 50cm",-0.356438679043183,0.232402582139567,-1.53371221507826,2,0.264833339003981,0.418844677022951,NA,0.133333333333333,0.133333333333333
"1582","Q08174","15cm vs 50cm",-1.09399322094552,0.145186426549994,-7.53509296248714,1,0.0839964785857168,0.247119465187901,NA,0.2,0
"1583","Q08209","15cm vs 50cm",-0.996390532850028,0.0294814127309949,-33.7972451300641,2,0.000874314218751504,0.111943694586497,NA,0.333333333333333,0.333333333333333
"1584","Q08211","15cm vs 50cm",0.372876835983848,0.339275974670601,1.099036960533,2,0.386374937489206,0.52917577075595,NA,0.24,0.24
"1585","Q08257","15cm vs 50cm",-0.00378839931740297,0.188371119319473,-0.0201113595921142,2,0.985780559003743,0.993628436076749,NA,0.314285714285714,0.314285714285714
"1586","Q08357","15cm vs 50cm",-0.482334219104197,0.277713609872644,-1.73680439833464,0,NA,NA,NA,0.4,0
"1587","Q08378","15cm vs 50cm",-0.439635898299134,0.305635165461649,-1.4384336227642,2,0.286915314547482,0.439140363904441,NA,0.3,0.3
"1588","Q08379","15cm vs 50cm",-0.510943180971769,0.244648079433836,-2.08848228914853,2,0.171977353204558,0.33577056838669,NA,0.28,0.28
"1589","Q08380","15cm vs 50cm",-0.0524246527638716,0.268062152750984,-0.195569020937362,2,0.863015436583953,0.911405088032821,NA,0.24,0.24
"1590","Q08623","15cm vs 50cm",-1.16771191580363,0.0344219679378166,-33.9234502197289,1,0.0187609298349805,0.176678343363308,NA,0.2,0
"1591","Q08722","15cm vs 50cm",-1.40247642550606,0.135782972979427,-10.3288092367705,0,NA,NA,NA,0.4,0
"1592","Q08945","15cm vs 50cm",0.658644360835841,0.312156386286452,2.10998201469257,2,0.169325721562567,0.333245417220196,NA,0.24,0.24
"1593","Q08AI8","15cm vs 50cm",Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"1594","Q08J23","15cm vs 50cm",-0.365840719670514,0.221688309055286,-1.65024813996519,2,0.240678640511896,0.400077769311897,NA,0.222222222222222,0.222222222222222
"1595","Q09028","15cm vs 50cm",0.273665642050334,0.206002364774761,1.32845874050793,1,0.410785322726593,0.551342609242583,NA,0.2,0
"1596","Q09666","15cm vs 50cm",0.16746582361705,0.0476099159969829,3.51745681777012,2,0.0721824595987868,0.238692848138836,NA,0.279329608938548,0.279329608938547
"1597","Q10567","15cm vs 50cm",-0.863914508038217,0.269466684778204,-3.20601601919472,2,0.0850605661885551,0.248848562700535,NA,0.2,0.2
"1598","Q10567; P63010","15cm vs 50cm",-1.83669997088632,0.103714028388128,-17.7092723080127,0,NA,NA,NA,0.4,0
"1599","Q10713","15cm vs 50cm",0.0790204952322636,0.173376274398976,0.455774560309333,2,0.693255307542408,0.780211775747727,NA,0.2,0.2
"1600","Q12765","15cm vs 50cm",-0.0210747184547104,0.0388561886607302,-0.542377396782856,2,0.641913063701835,0.737358806540565,NA,0.25,0.25
"1601","Q12769","15cm vs 50cm",1.20146404488654,1.11998192421699,1.0727530676234,1,0.477663989113455,0.606460295927334,NA,0.2,0
"1602","Q12774; A0A2R8YFR7","15cm vs 50cm",0.570686205243115,0.0879649597066436,6.48765380153995,1,0.0973616487842119,0.259821074448734,NA,0.2,0
"1603","Q12792","15cm vs 50cm",-1.60103621888195,0.260807633509158,-6.13876287798812,2,0.0255245642272413,0.188083161137146,NA,0.24,0.24
"1604","Q12797","15cm vs 50cm",0.383104867885162,0.234676042153728,1.6324839313346,2,0.244172107244021,0.404188986476992,NA,0.4,0.4
"1605","Q12802","15cm vs 50cm",Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"1606","Q12840; P33176","15cm vs 50cm",1.44707914471212,0.170980743098588,8.46340423188904,2,0.0136750698858492,0.170303192731423,NA,0.2,0.2
"1607","Q12840; P33176; O60282","15cm vs 50cm",0.656349660165027,0.0308452762326173,21.2787739430575,2,0.00220125807816696,0.115715792372169,NA,0.325,0.325
"1608","Q12849","15cm vs 50cm",-0.917581009921626,0.434981540414598,-2.10947114915967,2,0.169388080896628,0.333245417220196,NA,0.2,0.2
"1609","Q12874","15cm vs 50cm",-0.180763970079247,0.35426163029566,-0.510255569953722,2,0.660610129759675,0.753518761622773,NA,0.32,0.32
"1610","Q12888","15cm vs 50cm",0.119065398579542,0.508456291063299,0.234170371519151,2,0.836640879295774,0.890983441081808,NA,0.25,0.25
"1611","Q12904","15cm vs 50cm",-0.159500643025189,0.118530338149261,-1.34565247611406,2,0.310671963102632,0.463972086442266,NA,0.225,0.225
"1612","Q12905","15cm vs 50cm",0.397710216022098,0.0612500593798019,6.49322172172863,2,0.0229062877564365,0.185118545379145,NA,0.32,0.32
"1613","Q12906","15cm vs 50cm",-0.483447987460051,0.156093605475137,-3.09716715164898,2,0.0903441132203628,0.253936251070002,NA,0.2375,0.2375
"1614","Q12906; Q96SI9","15cm vs 50cm",-1.25272063834287,0.114092918785466,-10.9798281232371,2,0.00819305666962133,0.155125478432034,NA,0.2,0.2
"1615","Q12929","15cm vs 50cm",0.279143060171071,0.180312673426959,1.54810560381462,1,0.365116329791842,0.508764660838969,NA,0.333333333333333,0.133333333333333
"1616","Q12931","15cm vs 50cm",-0.0449280054762774,0.180215994795605,-0.24930087657998,2,0.82639445933685,0.884672312574143,NA,0.257142857142857,0.257142857142857
"1617","Q12959","15cm vs 50cm",-0.0136302818400543,0.28199289789358,-0.0483355500860812,2,0.965841550252017,0.981708155064827,NA,0.16,0.16
"1618","Q12959; Q15700; Q92796","15cm vs 50cm",-2.07329233987071,0.0322608987545044,-64.2664159993754,0,NA,NA,NA,0.4,0
"1619","Q12962","15cm vs 50cm",-1.71405432811821,0.273883945262041,-6.25832348982074,0,NA,NA,NA,0.4,0
"1620","Q12974; Q93096","15cm vs 50cm",-1.24430954960863,0.430641159506167,-2.88943479307812,0,NA,NA,NA,0.4,0
"1621","Q12979","15cm vs 50cm",Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"1622","Q13011","15cm vs 50cm",0.417083857852768,0.100110840379978,4.16622072364687,2,0.053067946870013,0.220705415123511,NA,0.288888888888889,0.288888888888889
"1623","Q13033","15cm vs 50cm",-0.959966758196599,0.340600268469083,-2.81845567095828,2,0.106206136529711,0.268968194495149,NA,0.333333333333333,0.333333333333333
"1624","Q13045","15cm vs 50cm",-0.0776469770144494,0.154204608140148,-0.503532144408294,2,0.664576011024625,0.756905911606757,NA,0.2,0.2
"1625","Q13098","15cm vs 50cm",-0.391237349954701,0.388983207252951,-1.00579496147834,2,0.42042570353268,0.558362574796607,NA,0.15,0.15
"1626","Q13126","15cm vs 50cm",-0.522775279067583,0.0755000400630464,-6.92417220747219,2,0.0202269249143079,0.18049868215255,NA,0.3,0.3
"1627","Q13131","15cm vs 50cm",-1.08429212902062,0.0569420801628665,-19.042018238872,0,NA,NA,NA,0.4,0
"1628","Q13131; P54646","15cm vs 50cm",Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"1629","Q13136","15cm vs 50cm",-0.574969978898509,0.0240771370778146,-23.8803300010409,1,0.0266431848919786,0.188673511394405,NA,0.2,0
"1630","Q13148","15cm vs 50cm",-0.692009142331963,0.141818707902185,-4.87953354369337,2,0.0395260559265826,0.206079415448652,NA,0.2,0.2
"1631","Q13151","15cm vs 50cm",0.225376392055393,0.141413894657777,1.59373583904754,2,0.252022208797921,0.410843071423792,NA,0.32,0.32
"1632","Q13155","15cm vs 50cm",Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"1633","Q13162","15cm vs 50cm",0.542620719463513,0.12242354872169,4.43232307125056,2,0.0473185264997005,0.216197699111187,NA,0.25,0.25
"1634","Q13162; Q06830","15cm vs 50cm",0.284639459284413,0.0213995251395727,13.301204462619,1,0.0477719435027453,0.216445843424963,NA,0.35,0.15
"1635","Q13177","15cm vs 50cm",0.3626668844392,0.0634783412848125,5.71323820217669,2,0.0292965965755423,0.189364676590967,NA,0.2,0.2
"1636","Q13185","15cm vs 50cm",-0.632964159843539,0.25016672299193,-2.53016928979781,2,0.12709992396784,0.289660726722708,NA,0.133333333333333,0.133333333333333
"1637","Q13200","15cm vs 50cm",0.154030161009029,0.084773218297689,1.81696724628452,2,0.210861846068129,0.372811595957538,NA,0.27,0.27
"1638","Q13217","15cm vs 50cm",-0.0495854948727397,0.395358447860467,-0.125419085240439,2,0.911662021887196,0.946676798824928,NA,0.28,0.28
"1639","Q13242","15cm vs 50cm",-0.508953925780725,0.0971765061375272,-5.23741741713206,2,0.0345760601884511,0.20127715515867,NA,0.2,0.2
"1640","Q13243","15cm vs 50cm",0.66242056913547,0.0998093148059382,6.63686120301929,2,0.0219575718541329,0.183672532335932,NA,0.2,0.2
"1641","Q13247","15cm vs 50cm",-0.323753485794214,0.142971617504304,-2.26445983787284,1,0.264739565909588,0.418844677022951,NA,0.3,0.1
"1642","Q13247; Q08170","15cm vs 50cm",0.0557546163569968,0.200716012767631,0.277778616604664,0,NA,NA,NA,0.4,0
"1643","Q13263","15cm vs 50cm",0.172156750076156,0.0406656164450766,4.2334720367186,2,0.051522318843471,0.219913408356714,NA,0.244444444444444,0.244444444444444
"1644","Q13283","15cm vs 50cm",0.318013203598468,0.383609619674172,0.829002160760672,2,0.494289391025819,0.619496491853808,NA,0.28,0.28
"1645","Q13310","15cm vs 50cm",-0.21315567272189,0.111275606472561,-1.91556514027585,2,0.195494966207769,0.35585705110823,NA,0.266666666666667,0.266666666666667
"1646","Q13310; P11940","15cm vs 50cm",-0.401797758109372,0.231807889251099,-1.73332218936749,2,0.225176049242904,0.388086652407111,NA,0.2,0.2
"1647","Q13347","15cm vs 50cm",-0.631146974205924,0.0937502151159182,-6.73221894398362,2,0.0213595916797389,0.181950582892642,NA,0.272727272727273,0.272727272727273
"1648","Q13363","15cm vs 50cm",-0.446234048684205,0.358406426860008,-1.24505035412912,2,0.339209879696933,0.485285195121977,NA,0.2,0.2
"1649","Q13404","15cm vs 50cm",-0.779184206902315,0.13855217051919,-5.62376037836516,1,0.112030826939324,0.275836987645509,NA,0.2,0
"1650","Q13405","15cm vs 50cm",0.236542955069491,0.323673361747831,0.730807607373565,2,0.540915193948114,0.648813540530396,NA,0.2,0.2
"1651","Q13409","15cm vs 50cm",-0.474923996303842,0.138326127264972,-3.43336436647357,2,0.0753669732682321,0.240425928023326,NA,0.155555555555556,0.155555555555556
"1652","Q13423","15cm vs 50cm",Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"1653","Q13427","15cm vs 50cm",-0.626973951504928,0.230577601613733,-2.71914508224976,1,0.224351522961805,0.387666441929467,NA,0.2,0
"1654","Q13428","15cm vs 50cm",0.0914400662088204,0.143458143732541,0.637398922289823,2,0.589097787223108,0.689914778547564,NA,0.254545454545455,0.254545454545455
"1655","Q13435","15cm vs 50cm",-0.703767432611863,0.278986174490566,-2.52258892003145,2,0.127724598767594,0.290793567024322,NA,0.272727272727273,0.272727272727273
"1656","Q13439","15cm vs 50cm",-0.159741540301816,0.0818522796009954,-1.95158328003211,2,0.190254648140653,0.350466710696177,NA,0.342857142857143,0.342857142857143
"1657","Q13442","15cm vs 50cm",0.451934447802026,0.37244488948656,1.21342636336089,2,0.348824081559611,0.495421859466853,NA,0.3,0.3
"1658","Q13443","15cm vs 50cm",Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"1659","Q13444","15cm vs 50cm",-0.250062636268708,0.111183803610894,-2.24909229714647,2,0.153447984816699,0.319874081159101,NA,0.3,0.3
"1660","Q13464","15cm vs 50cm",0.174733715399623,0.139011653033472,1.25697171126761,0,NA,NA,NA,0.4,0
"1661","Q13488","15cm vs 50cm",-0.013575719365259,0.308258201447674,-0.044040091395795,1,0.971981312039864,0.985559524534257,NA,0.333333333333333,0.133333333333333
"1662","Q13492","15cm vs 50cm",-0.319073341949589,0.349211056803074,-0.913697707256502,2,0.457327279119794,0.590509274285558,NA,0,0
"1663","Q13501","15cm vs 50cm",0.637352984442856,0.148553675601588,4.2903885202558,2,0.0502650389267467,0.219361770378638,NA,0.2,0.2
"1664","Q13505","15cm vs 50cm",Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"1665","Q13509","15cm vs 50cm",-0.558862393101877,0.314456871893889,-1.77723065721541,2,0.217507787317072,0.380413228480643,NA,0,0
"1666","Q13509; P04350; P07437; P68371","15cm vs 50cm",0.646634816820984,0.0847445963838569,7.63039585311144,2,0.0167451682282347,0.172630578498048,NA,0.2,0.2
"1667","Q13509; P04350; P68371","15cm vs 50cm",Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"1668","Q13509; Q9BUF5","15cm vs 50cm",Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"1669","Q13509; Q9H4B7; Q9BUF5","15cm vs 50cm",-0.11964274279034,0.0395266849889156,-3.02688532630276,2,0.0940081679463942,0.256888027277976,NA,0,0
"1670","Q13510","15cm vs 50cm",Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"1671","Q13555; Q13554","15cm vs 50cm",Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"1672","Q13557","15cm vs 50cm",-0.53385048951735,0.176669957660973,-3.02173893391542,1,0.203457790477103,0.364242187350603,NA,0.2,0
"1673","Q13561","15cm vs 50cm",0.28585722642597,0.270954608857494,1.05500042103478,2,0.402054961314423,0.544111197645825,NA,0.36,0.36
"1674","Q13564","15cm vs 50cm",0.903222016760807,0.058238844423904,15.5089275155686,2,0.00413179094926441,0.122907369068749,NA,0.2,0.2
"1675","Q13572","15cm vs 50cm",-0.170013707590219,0.227182065861269,-0.748358841379846,2,0.532279465473212,0.645247288198644,NA,0.1,0.1
"1676","Q13573","15cm vs 50cm",-0.558689904975349,0.217528014716072,-2.56835840525911,2,0.124016994354377,0.287230416802465,NA,0.2,0.2
"1677","Q13586","15cm vs 50cm",-0.328251507834505,0.414430049168647,-0.7920552780692,2,0.511351693773554,0.630270692325543,NA,0.3,0.3
"1678","Q13595","15cm vs 50cm",Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"1679","Q13596","15cm vs 50cm",0.359887438199502,0.261945294119221,1.37390304876294,1,0.40054586302145,0.542713449361405,NA,0.4,0.2
"1680","Q13601","15cm vs 50cm",-0.301988784830915,0.374400433458119,-0.806593042752701,1,0.567895487535539,0.672369397836531,NA,0.2,0
"1681","Q13613","15cm vs 50cm",-1.12163125622994,0.210803642022921,-5.32073945908382,1,0.118269085051047,0.282235858462133,NA,0.4,0
"1682","Q13618","15cm vs 50cm",0.0896218061739801,0.159789050137986,0.560875767748712,1,0.67458876930819,0.765631377118209,NA,0.3,0.1
"1683","Q13619","15cm vs 50cm",-0.952032134508414,0.469131214812242,-2.029351500069,1,0.29147349490746,0.444623892164727,NA,0.2,0
"1684","Q13620","15cm vs 50cm",-0.241177939133486,0.275012288821332,-0.87697149886336,1,0.541668453051069,0.6490338614634,NA,0.2,0
"1685","Q13630","15cm vs 50cm",-0.464801988048204,0.122223505451421,-3.80288542970114,2,0.0627126275112775,0.233098729745666,NA,0.2,0.2
"1686","Q13637","15cm vs 50cm",Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"1687","Q13670","15cm vs 50cm",Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"1688","Q13671","15cm vs 50cm",0.0151543587332099,0.217549300355437,0.0696594229834356,1,0.955724955492943,0.976725189940994,NA,0.2,0
"1689","Q13685","15cm vs 50cm",-1.1929240478855,0.00120585346788174,-989.277785120149,1,0.000643519510001855,0.104755783092445,NA,0.2,0
"1690","Q13740","15cm vs 50cm",0.102149786651927,0.0393379505953506,2.59672364996057,2,0.121794511442185,0.285034017794617,NA,0.285714285714286,0.285714285714286
"1691","Q13751","15cm vs 50cm",-0.167519532213104,0.143669716748996,-1.16600447194989,2,0.363851364963989,0.508452944434588,NA,0.28,0.28
"1692","Q13753","15cm vs 50cm",-0.217151188332291,0.263756333461384,-0.823302271010999,2,0.496884050446303,0.620832648556538,NA,0.2,0.2
"1693","Q13813","15cm vs 50cm",-0.390466554193736,0.0715342335611937,-5.45845722747156,2,0.0319625297920993,0.195288486316875,NA,0.24468085106383,0.24468085106383
"1694","Q13823","15cm vs 50cm",-0.686328163058721,0.0937477916172019,-7.32100619352388,0,NA,NA,NA,0.4,0
"1695","Q13838","15cm vs 50cm",0.122476191695326,0.104990416830162,1.16654638959525,2,0.363675404168948,0.508452944434588,NA,0.25,0.25
"1696","Q13867","15cm vs 50cm",Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"1697","Q13868","15cm vs 50cm",Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"1698","Q13885","15cm vs 50cm",-0.748005408531203,0.0509837723071951,-14.6714410229241,1,0.043324759624229,0.208928611762049,NA,0.2,0
"1699","Q13885; P04350; A6NNZ2; Q3ZCM7; P07437; P68371; Q9BVA1","15cm vs 50cm",0.349919923771689,0.0303650884896566,11.5237577486686,2,0.00744628672516168,0.15424706611907,NA,0,0
"1700","Q13885; P04350; A6NNZ2; Q9BUF5; Q3ZCM7; P07437; P68371; Q9BVA1","15cm vs 50cm",Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"1701","Q13885; P07437; P68371; Q9BVA1","15cm vs 50cm",-0.312441578557821,0.0905066427643183,-3.45213974372497,2,0.0746386419308949,0.24041122207439,NA,0,0
"1702","Q13885; P68371; Q9BVA1","15cm vs 50cm",Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"1703","Q13885; Q13509; P04350; A6NNZ2; Q9BUF5; Q3ZCM7; P07437; P68371; Q9BVA1","15cm vs 50cm",0.488403482778802,0.064841057445199,7.53231828755385,2,0.0171728394311006,0.172630578498048,NA,0,0
"1704","Q13885; Q13509; P04350; P07437; P68371; Q9BVA1","15cm vs 50cm",Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"1705","Q13885; Q13509; P04350; Q9BUF5; P07437; P68371; Q9BVA1","15cm vs 50cm",Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"1706","Q13885; Q13509; P07437; P68371; Q9BVA1","15cm vs 50cm",Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"1707","Q13885; Q13509; P07437; Q9BVA1","15cm vs 50cm",-0.0436893061875369,0.43038328290069,-0.101512553863803,2,0.928403993420035,0.957091354963199,NA,0.2,0.2
"1708","Q13885; Q13509; Q9H4B7; P04350; A6NNZ2; Q9BUF5; Q3ZCM7; P07437; P68371; Q9BVA1","15cm vs 50cm",-0.149233779050372,0.0360294437240886,-4.14199509138126,2,0.0536413248865302,0.220705415123511,NA,0.16,0.16
"1709","Q13885; Q9BVA1","15cm vs 50cm",Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"1710","Q13907","15cm vs 50cm",0.649415020570741,0.165133546444947,3.93266561853467,2,0.0589947463580747,0.228266599236082,NA,0.28,0.28
"1711","Q13938","15cm vs 50cm",-0.460720319052328,0.126828770615009,-3.63261676998236,2,0.068127910501611,0.234521742664048,NA,0,0
"1712","Q14011","15cm vs 50cm",-0.949975386215686,0.310969647797509,-3.05488137811531,2,0.0925236510068428,0.255899758063829,NA,0.133333333333333,0.133333333333333
"1713","Q14019","15cm vs 50cm",-0.381892957990727,0.187634976137922,-2.03529728759106,2,0.178783687785027,0.34304119071848,NA,0.366666666666667,0.366666666666667
"1714","Q14061","15cm vs 50cm",-1.19751867474773,0.597452360846735,-2.00437516566268,2,0.182909334678203,0.344722562093635,NA,0,0
"1715","Q14103","15cm vs 50cm",0.722197370353629,0.361289739961241,1.99894237359496,2,0.183647419936817,0.345323820161721,NA,0.2,0.2
"1716","Q14103; O14979","15cm vs 50cm",Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"1717","Q14116","15cm vs 50cm",0.36894714390197,0.171543686370787,2.15074743762064,2,0.164448826172847,0.329034370022542,NA,0.35,0.35
"1718","Q14118","15cm vs 50cm",-1.1101341576657,0.265887796325095,-4.17519785792787,1,0.149657368565227,0.315804762000142,NA,0.2,0
"1719","Q14126","15cm vs 50cm",0.025935038337991,0.0395293737058639,0.65609535154724,2,0.579154563104651,0.682821132599844,NA,0.228571428571429,0.228571428571429
"1720","Q14134","15cm vs 50cm",-0.545861572287859,0.0181900254643591,-30.0088404690472,2,0.00110861029692888,0.112373855170815,NA,0.213333333333333,0.213333333333333
